,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
89,119.0048,237.90834,247.35825,355.07654,222.81972,356.4493,249.40492,446.58694,386.94315,240.24045,365.6232,438.98746,453.6768,174.24692,251.67151,135.29936,436.36783,413.0395,173.47105,339.81973,237.36952,408.59198,364.93817,305.4852,465.18634,329.73352,462.2157,457.4651,211.52727,418.22562,252.84671,361.79193,301.48547,409.10724,346.58932,214.83003,413.0604,324.59286,413.2872,413.17874,362.56647,461.19934,248.50316,440.9678,412.58878,403.90707,384.58942,475.81393,323.87955,376.73514,417.53568,355.4399,347.3674,403.81625,329.93274,425.11288,387.97467,153.84865,414.06448,411.23544,407.5358,436.77853,429.16687,414.23193,328.19888,236.25583,366.07443,224.58788,372.14307,374.14624,393.915,371.4701,225.90439,267.08572,420.85587,391.07687,344.20758,352.1796,393.58636,302.86374,399.5934,324.54224,477.24582,419.32468,528.0786,431.50067,189.3562,439.15924,442.3533,417.0921,485.0485,359.9274,596.8486,314.42606,390.2358,441.52036,352.19644,349.28973,435.36523,294.01035,438.1715,313.1725,159.79086,409.9028,417.20377,423.5254,442.2104,426.01196,432.91946,360.75327,303.98218,422.56274,239.31305,435.45993,381.1165,445.29855,366.80853,307.23468,272.55115,411.9229,406.03802,376.7818,335.8457,364.88513,276.15784,393.87552,378.73004,420.69296,426.72806,431.57822,438.91513,444.09567,441.07724,444.4348
90,119.28478,238.08304,247.5278,354.94006,222.70026,356.45746,249.8843,446.44135,387.00275,240.36554,365.76776,439.24637,453.62973,174.178,251.71318,135.76453,436.34863,412.90762,173.76791,339.97354,237.7641,409.28253,365.392,305.65826,465.19568,329.73236,461.75848,457.68457,211.49567,418.5693,252.91438,362.03253,301.50952,409.39243,346.6559,214.79402,412.9989,324.94437,413.91092,413.04745,362.3988,461.34576,248.6419,440.9098,412.841,404.49643,385.08203,475.64703,323.91895,376.69427,417.7033,355.72382,347.2962,404.20612,330.18457,424.99225,388.59082,154.24701,414.35526,411.02768,407.26175,436.39587,429.38318,414.32965,328.76755,236.30292,366.3693,224.25243,372.61597,374.1737,393.68686,371.63885,226.17754,267.61862,420.80377,391.2682,344.05402,352.12643,394.15808,303.30624,399.8945,325.05447,477.33084,419.6512,527.3933,432.0498,189.57686,438.3312,442.75824,417.74268,485.3039,359.9048,596.4855,314.73856,390.24078,442.88287,352.36197,349.3892,435.39102,294.04312,438.3316,312.97736,159.97754,410.2865,417.54697,423.52155,442.12036,425.8757,432.83957,361.39206,304.3746,422.6566,239.06393,435.6457,381.1891,445.28485,367.39697,307.20248,272.15814,412.54022,406.89664,376.8883,335.6772,365.46356,276.09872,393.63803,378.52066,420.516,426.80817,431.489,438.81662,444.0484,441.25055,445.12195
91,119.748726,238.39687,247.7051,354.80725,222.49826,356.3806,250.19188,446.33716,387.11746,240.35828,365.7663,439.3759,453.67767,174.25854,251.58745,136.27898,436.4455,412.80658,173.83142,339.84116,237.99782,409.7255,365.71524,305.60544,465.39243,329.5488,461.70975,457.71533,211.35077,418.5575,252.8974,362.21228,301.6222,409.3742,346.8325,215.04642,413.0215,324.87668,414.2784,412.93445,362.32224,460.77643,248.82451,440.72308,413.24753,404.77335,385.25177,475.09662,324.13068,376.50183,417.85892,355.5677,347.50473,404.19702,330.16718,424.20233,388.95923,154.7302,414.4257,410.40445,407.5572,436.2287,429.545,414.78152,329.12552,236.28922,366.80127,224.28209,373.21216,374.0253,393.65494,371.65576,226.20667,268.1995,420.63998,391.28622,343.8555,352.1589,394.20343,303.68942,400.0301,325.17114,477.3512,419.60837,527.40857,432.44946,189.89832,438.0037,443.41006,418.5417,484.94437,359.82858,596.3658,315.52426,390.1675,444.08426,352.64438,349.64923,435.38547,294.16122,438.5063,313.0009,160.00002,411.216,417.48138,423.7086,441.96143,425.73502,432.80096,362.3404,304.46814,422.5201,238.90056,435.6378,381.3317,445.4617,368.1808,307.47256,272.06555,412.9858,407.5965,376.92358,335.2302,365.29355,276.2885,393.7867,378.23724,420.46585,426.93292,431.53027,439.06052,444.11847,441.5036,445.30115
92,120.07501,238.52472,247.71335,354.7241,222.47594,356.109,250.048,446.0962,387.18564,240.29945,365.5394,439.1828,453.75525,174.3718,251.3956,136.55301,436.53372,412.74762,173.61021,339.61932,237.84703,409.60065,365.60406,305.31094,465.52768,329.3346,462.0465,457.5503,211.20059,418.1449,252.83379,362.00626,301.55313,409.14932,346.9674,215.35211,413.05487,324.31146,414.11743,412.8414,362.32507,459.96616,248.88763,440.6536,413.5696,404.63303,384.99536,474.49112,324.4159,376.2657,418.01605,355.23218,347.82065,403.87833,329.9759,423.40714,388.8077,154.92464,414.203,409.8407,408.0499,436.17755,429.56494,415.3521,329.0406,236.25015,366.97998,224.64507,373.4339,373.79727,393.85422,371.56305,225.98035,268.12396,420.46036,391.17773,343.78668,352.4108,393.64508,303.6634,400.00107,324.98267,477.1699,419.3673,527.9861,432.3954,190.08562,438.26993,443.44815,418.57175,484.50787,359.62097,596.4062,316.05255,390.1701,444.20374,352.73416,349.83777,435.37256,294.18204,438.53137,312.99622,159.9164,411.758,417.0858,423.9687,441.98108,425.7388,432.95743,363.25482,304.11682,422.41595,238.97728,435.4036,381.4353,445.76068,368.63022,307.7938,272.344,412.87784,407.78592,377.0853,334.92627,364.43643,276.5701,394.0206,378.14914,420.4784,426.96347,431.81406,439.32187,444.43466,441.62073,444.8509
93,120.06154,238.32814,247.53436,354.6839,222.66585,355.66907,249.67699,445.61285,387.15125,240.3829,365.1057,438.7942,453.75552,174.3487,251.2687,136.42343,436.4988,412.74725,173.40096,339.56357,237.51044,409.15265,365.18176,305.17914,465.47076,329.28616,462.39926,457.35013,211.09975,417.64105,252.81392,361.50433,301.3339,409.10406,346.8979,215.52129,413.01007,323.83914,413.63544,412.85544,362.33688,459.56378,248.79443,440.6525,413.54974,404.2984,384.5776,474.08725,324.53265,376.19757,418.1288,355.19656,347.94186,403.69446,329.82935,423.2771,388.3053,154.80052,413.90515,409.78604,408.17557,435.98328,429.48267,415.62585,328.80365,236.27145,366.74838,224.97054,373.0905,373.61285,394.01654,371.40698,225.75137,267.3635,420.42603,390.97382,343.8614,352.67136,393.0007,303.30865,399.88358,324.8388,476.8763,419.25757,528.4767,432.0037,190.15652,438.8418,442.7961,417.77298,484.37357,359.3901,596.35583,315.8844,390.27908,443.22882,352.55344,349.93628,435.5012,294.13412,438.21533,312.70218,160.0019,411.5726,416.68195,423.922,442.12234,425.90573,433.3462,363.7871,303.65237,422.67706,239.38802,434.9976,381.5284,445.94528,368.47794,307.96054,272.73038,412.27725,407.53912,377.34805,334.95718,363.663,276.75262,394.02017,378.21518,420.42078,426.89554,432.1142,439.3374,444.9027,441.5885,444.31213
94,119.78258,237.9779,247.31523,354.68292,222.85812,355.18002,249.50888,445.00906,387.0465,240.66884,364.62573,438.54276,453.61627,174.15727,251.24297,135.96101,436.34216,412.84274,173.45782,339.68164,237.35695,408.80783,364.8536,305.538,465.3377,329.42166,462.42038,457.26163,211.03448,417.41837,252.87785,361.11816,301.2774,409.40952,346.6476,215.50087,412.895,324.01263,413.30417,413.01843,362.32007,459.69388,248.70572,440.44247,413.17712,404.06586,384.38297,473.81183,324.32236,376.3897,418.08035,355.58752,347.76254,403.90607,329.84717,423.8294,387.89273,154.6961,413.81558,410.20505,407.8508,435.67618,429.36417,415.4211,328.8185,236.3683,366.34647,224.87442,372.47623,373.6032,393.93634,371.24725,225.77003,266.67984,420.57224,390.6984,343.93808,352.62207,392.85254,303.02985,399.71927,324.90143,476.7495,419.32632,528.4259,431.62253,190.30766,439.37903,442.21274,417.03836,484.44818,359.32996,596.0919,315.33786,390.40778,442.02612,352.29208,350.0599,435.75943,294.18964,437.6434,312.30618,160.48827,411.11172,416.59393,423.4686,442.03522,426.18192,433.68445,363.8473,303.47803,423.1971,240.00757,434.65182,381.6021,445.81747,367.92245,307.9636,272.90332,411.67413,407.11002,377.48508,335.1545,363.6008,276.82343,393.8164,378.1646,420.2673,426.79993,432.0294,439.15936,445.2675,441.58597,444.23584
95,119.48643,237.75005,247.21268,354.75333,222.85385,354.7916,249.67293,444.597,386.952,240.98174,364.33487,438.63223,453.43088,173.95421,251.25322,135.40932,436.1838,413.0424,173.70485,339.74225,237.491,408.675,364.86542,306.16415,465.3077,329.5577,462.10876,457.2627,210.9958,417.5803,252.95908,361.16156,301.5559,409.8198,346.41162,215.36572,412.81137,324.65097,413.38083,413.18344,362.3021,459.92398,248.83603,439.95404,412.77945,404.03308,384.5541,473.50735,323.9346,376.6786,417.81592,356.0033,347.42856,404.2778,329.94812,424.44934,387.8802,154.94145,413.977,410.6576,407.51047,435.56122,429.28113,414.94373,329.07758,236.4196,366.10938,224.39578,372.05594,373.77762,393.7309,371.1664,226.01062,266.76306,420.71967,390.46133,343.90894,352.18362,393.24722,303.07687,399.50867,324.9866,476.95572,419.2807,527.99585,431.4631,190.59409,439.63336,442.30075,417.11407,484.44583,359.50998,595.78503,315.0554,390.46252,441.52487,352.17316,350.1954,435.85706,294.37717,437.17987,312.3149,161.22392,410.93164,416.93195,423.03918,441.4983,426.4453,433.55676,363.6202,303.62006,423.4101,240.51578,434.6844,381.51624,445.43582,367.40472,307.89597,272.76315,411.5351,406.6694,377.3559,335.2803,364.08832,276.9717,393.68677,377.8663,420.12033,426.73163,431.4523,439.0277,445.27176,441.6827,444.532
96,119.35861,237.74767,247.22998,354.9262,222.66037,354.63184,249.89606,444.61273,386.92984,241.08517,364.34763,438.9237,453.4115,173.94109,251.23138,135.01707,436.15616,413.2862,173.86382,339.58566,237.66774,408.527,365.067,306.44614,465.38635,329.52615,461.76175,457.20938,211.01056,417.9298,252.94139,361.56705,301.93192,409.98813,346.34717,215.26903,412.85098,325.02582,413.6786,413.12433,362.31824,459.8539,249.22394,439.5458,412.74222,404.07068,384.87335,473.32224,323.7459,376.79565,417.47098,355.962,347.13898,404.3699,329.9699,424.56256,388.20428,155.50543,414.1528,410.80188,407.52133,435.7625,429.33673,414.55157,329.19934,236.27736,366.08734,224.02557,372.026,373.9396,393.653,371.2126,226.1992,267.4153,420.647,390.441,343.83963,351.60626,393.68695,303.24933,399.28714,324.872,477.32162,418.8889,527.6797,431.43442,190.79272,439.39114,442.73618,417.6787,484.29956,359.80347,595.72906,315.2426,390.4097,441.94128,352.25195,350.16348,435.54272,294.48944,437.10663,312.93542,161.7068,411.05212,417.5462,423.14297,440.76364,426.52142,432.91513,363.39417,303.76205,422.92343,240.63751,435.23056,381.20938,445.11368,367.21744,307.81506,272.49136,411.876,406.31927,377.07697,335.33432,364.47736,277.35135,393.77853,377.53836,420.08432,426.72202,430.8154,439.0493,444.777,441.64767,444.6185
97,119.38535,237.84976,247.21298,355.17218,222.4304,354.7349,249.88754,444.95178,386.9915,240.9325,364.51746,439.08047,453.67838,174.17714,251.18355,134.89832,436.281,413.48703,173.78781,339.34662,237.63614,408.2179,365.12518,306.05237,465.4264,329.3774,461.6452,457.01532,211.08781,418.21097,252.78508,361.9899,302.00925,409.8571,346.4254,215.35065,413.013,324.72333,413.82294,412.82364,362.34744,459.57632,249.65666,439.65384,413.0955,404.01038,384.99927,473.64014,323.98114,376.66428,417.30548,355.4612,346.98276,404.07706,329.86792,424.21555,388.55173,156.03677,414.097,410.71637,407.7494,435.98022,429.5956,414.4325,328.95746,235.96301,366.05685,224.20181,372.20898,373.84113,393.7215,371.32715,226.11044,267.79385,420.37103,390.6959,343.88428,351.24316,393.7101,303.14957,399.15866,324.66263,477.4854,418.3341,527.71893,431.30768,190.64896,438.57123,442.70065,417.7676,484.19626,360.02475,595.9991,315.4954,390.26474,442.74722,352.44736,349.87366,435.00546,294.3433,437.3287,313.72684,161.55643,411.0802,418.14136,423.7193,440.38217,426.31686,432.30222,363.38416,303.67963,422.0908,240.39067,436.05386,380.91748,445.15643,367.3236,307.74463,272.37476,412.30856,406.2067,376.8758,335.4936,364.44586,277.84622,393.9709,377.53348,420.1589,426.81625,430.7456,439.09882,443.85413,441.21265,444.20364
98,119.426796,237.89995,247.01805,355.39786,222.28009,354.98566,249.69485,445.2136,387.10696,240.69977,364.56314,438.92865,454.08774,174.53757,251.16652,135.01352,436.44083,413.6073,173.58206,339.30438,237.45113,407.95395,364.91644,305.33572,465.3567,329.32162,461.75635,456.75458,211.17493,418.3178,252.59427,362.1201,301.7054,409.6496,346.5084,215.61601,413.2199,324.12845,413.68372,412.56656,362.32922,459.4861,249.84436,440.2502,413.44452,403.82217,384.8125,474.5357,324.43344,376.49045,417.4646,354.9914,346.96097,403.75266,329.7654,423.9427,388.6854,156.21887,413.8191,410.70383,407.80118,435.84427,429.9517,414.52072,328.59708,235.71095,365.8884,224.79018,372.32352,373.4666,393.68433,371.3703,225.79626,267.43167,420.19168,391.01797,344.07785,351.2654,393.389,302.6953,399.222,324.7183,477.28833,418.05804,527.91034,430.9931,190.20981,437.51028,441.98755,417.0257,484.29358,360.10052,596.32245,315.36404,390.08057,443.27786,352.68454,349.51547,434.7866,294.05927,437.52087,314.00888,160.93617,410.80927,418.44623,424.12744,440.6661,425.96622,432.38715,363.6262,303.51306,421.74966,240.08737,436.6685,380.99356,445.56586,367.4927,307.74258,272.55173,412.48236,406.4394,376.83972,335.79517,364.30002,278.13882,394.10733,377.9388,420.26093,427.05203,431.41833,439.04974,442.84518,440.52658,443.72003
99,119.39599,237.88617,246.68692,355.51273,222.2216,355.18152,249.59473,445.07208,387.22656,240.56961,364.38608,438.63388,454.31494,174.84337,251.21222,135.2534,436.4742,413.6689,173.41217,339.53812,237.36342,408.06192,364.6533,304.9758,465.28323,329.4693,461.89807,456.5935,211.20328,418.2847,252.53627,361.8855,301.35144,409.54626,346.52777,215.89204,413.3887,323.93677,413.48776,412.65228,362.24228,459.7321,249.68417,440.79126,413.38428,403.61908,384.5181,475.44983,324.6368,376.51443,417.81027,354.98322,347.06284,403.7666,329.7984,424.11713,388.6286,156.04184,413.54965,410.8905,407.5683,435.43143,430.14804,414.65,328.52692,235.75752,365.77756,225.17586,372.27377,373.10294,393.38037,371.253,225.50188,266.78268,420.3835,391.06973,344.2686,351.57516,393.1887,302.267,399.46115,325.19235,476.9547,418.2629,527.93665,430.6378,189.81857,436.93723,441.38312,416.2229,484.54547,360.08743,596.34656,314.91782,389.9592,443.28793,352.92633,349.39697,435.18726,293.9608,437.53268,313.59952,160.4208,410.4924,418.34598,423.8576,441.37686,425.76755,433.21127,363.93558,303.5539,422.30972,240.05293,436.70312,381.46106,446.01367,367.54974,307.86487,272.8891,412.4089,406.883,376.87198,335.99966,364.44925,278.03265,394.21802,378.4514,420.32034,427.3748,432.30988,438.99124,442.26013,440.1591,443.8111
100,119.350365,237.9176,246.44069,355.50177,222.23932,355.21115,249.70027,444.6083,387.29956,240.52826,364.22006,438.4854,454.139,175.01323,251.29729,135.52794,436.31488,413.6885,173.29364,339.81375,237.46065,408.55746,364.63196,305.23755,465.30646,329.67795,461.92142,456.6522,211.16898,418.17303,252.67358,361.439,301.28815,409.50235,346.53366,215.95215,413.47385,324.29852,413.50623,413.01703,362.14255,460.00336,249.35695,440.77814,412.96347,403.5329,384.4108,475.6285,324.35434,376.7039,418.02594,355.3328,347.24094,404.04572,329.93716,424.54855,388.5503,155.73973,413.46912,411.12543,407.3466,435.2462,430.0218,414.7111,328.7938,236.07886,366.01813,224.92703,372.16467,373.05664,393.01733,371.04306,225.39302,266.63013,420.84586,390.72977,344.28537,351.9294,393.3895,302.289,399.72318,325.75446,476.83426,418.68118,527.7326,430.4856,189.7543,437.33817,441.78577,416.36725,484.81412,360.05502,596.04126,314.636,390.01028,442.97577,353.0897,349.6023,435.8475,294.17038,437.54074,313.02005,160.41089,410.50162,417.93253,423.13043,441.97342,425.89938,434.01538,363.9747,303.85187,423.22925,240.30765,436.1846,381.8893,446.13947,367.4899,308.04318,273.09836,412.32755,407.19366,376.86707,335.8312,364.80066,277.6593,394.40924,378.67618,420.3317,427.60535,432.67133,439.10416,442.41602,440.48456,444.464
101,119.41046,238.06427,246.4816,355.4331,222.34416,355.17456,249.81076,444.23645,387.29587,240.41014,364.38544,438.5314,453.645,175.08846,251.38055,135.7851,436.0526,413.6424,173.13243,339.85217,237.54802,409.06638,364.9106,305.67838,465.3114,329.6914,461.85352,456.9252,211.1386,418.03775,252.88121,361.03976,301.4634,409.38876,346.57806,215.71973,413.46347,324.6533,413.71124,413.23926,362.10898,459.89716,249.16109,440.30096,412.65433,403.6055,384.5588,474.94983,323.8523,376.76895,417.91153,355.54965,347.3579,404.17252,329.99655,424.75766,388.52707,155.51855,413.5306,411.22736,407.40393,435.63437,429.71597,414.6829,329.01993,236.38844,366.58148,224.29239,372.11334,373.32358,392.96973,370.9195,225.419,267.1173,421.13773,390.27448,344.13998,352.11374,393.77237,302.7332,399.82495,325.89755,476.99768,418.9064,527.4618,430.675,189.93698,438.2745,443.07233,417.4767,485.0223,360.00366,595.785,314.81052,390.22964,442.63275,353.03732,349.8858,436.06937,294.4053,437.762,312.90726,160.72961,410.86118,417.44876,422.6491,442.12738,426.21222,433.96735,363.48172,304.15955,423.55466,240.5237,435.48648,381.84595,445.88925,367.40872,308.07605,273.0003,412.3404,407.16095,376.84683,335.3058,364.88043,277.32278,394.6129,378.51837,420.3259,427.5445,432.26126,439.34323,443.06525,441.1145,444.8945
102,119.60388,238.2641,246.79803,355.39392,222.51672,355.28046,249.68832,444.28677,387.22726,240.12665,364.88873,438.5038,453.15268,175.13406,251.4454,135.97444,435.86444,413.52597,172.92386,339.6592,237.42235,409.20175,365.26614,305.63235,465.06314,329.41934,461.8245,457.2826,211.17014,417.95813,252.95491,360.93167,301.53558,409.18594,346.61957,215.33841,413.3715,324.45193,413.81693,412.98666,362.16125,459.40994,249.245,439.92795,412.82877,403.78152,384.74103,474.17834,323.63254,376.5105,417.57187,355.33643,347.27188,403.92377,329.8368,424.54855,388.47012,155.38489,413.5734,411.1792,407.60382,436.3413,429.5546,414.60577,328.87555,236.43564,367.0375,223.93584,372.1226,373.6146,393.323,371.00586,225.44289,267.6167,420.9222,390.14224,344.01086,352.0509,393.91522,303.14697,399.70306,325.51996,477.15988,418.88635,527.2545,431.15686,190.04185,438.56836,444.07642,418.48865,485.11475,359.90726,595.99854,315.2075,390.4318,442.38596,352.72473,349.9335,435.58957,294.27478,438.1111,313.30453,160.85156,411.22305,417.13638,422.79437,441.95334,426.35513,433.06335,362.5364,304.26767,422.96613,240.33089,435.00717,381.41898,445.54742,367.3798,307.8159,272.693,412.3032,406.96124,376.89508,334.75284,364.512,277.16525,394.6124,378.2534,420.32462,427.1479,431.5655,439.38486,443.47098,441.14737,444.4139
103,119.806786,238.38524,247.17915,355.41376,222.65063,355.6029,249.3859,444.6975,387.14386,239.80576,365.35446,438.14395,452.96564,175.1449,251.49548,136.0313,435.8807,413.42026,172.81088,339.51627,237.16429,408.9456,365.4408,304.93375,464.5422,329.0437,461.9378,457.51248,211.25179,417.9941,252.81453,361.22424,301.34576,408.95404,346.58835,215.02985,413.2428,323.86264,413.64606,412.4228,362.2472,458.9714,249.48941,440.06866,413.32886,403.9762,384.69885,474.2398,323.89926,376.09775,417.3076,354.91904,347.02335,403.57642,329.53598,424.1876,388.28406,155.2184,413.56497,411.02087,407.5946,436.7686,429.66507,414.57404,328.47925,236.28268,366.96188,224.18893,372.12894,373.7179,393.73947,371.24353,225.44124,267.5717,420.35217,390.4832,344.02045,351.8341,393.7059,303.17963,399.47534,325.0846,477.0225,418.9662,527.12396,431.7461,189.87582,437.4118,443.77243,418.4103,484.96548,359.7933,596.69415,315.3603,390.38254,442.23495,352.32425,349.68155,434.91183,293.76907,438.2602,313.64404,160.50032,411.2533,417.0764,423.23187,441.78055,426.12595,432.18326,361.5867,304.26532,422.1363,239.70108,434.882,381.13242,445.42862,367.40665,307.36392,272.44965,412.09534,406.9537,377.0178,334.51422,364.13785,277.05396,394.36057,378.2262,420.33542,426.6061,431.2784,438.98932,443.04282,440.09744,443.26526
104,119.850525,238.34544,247.42552,355.44064,222.62639,355.97055,249.19963,445.1368,387.09723,239.68121,365.4205,437.55243,453.18008,175.05661,251.5267,135.92017,436.1005,413.43317,172.91042,339.64047,237.05392,408.60678,365.38644,304.09576,464.08954,328.8389,462.2238,457.4103,211.32932,418.07645,252.58777,361.8002,301.14923,408.6904,346.51144,214.90454,413.1413,323.58038,413.36926,412.08286,362.3079,458.99417,249.63768,440.55112,413.63086,404.14206,384.4273,475.23166,324.34937,375.9222,417.3279,354.76166,346.87323,403.58185,329.33774,424.02222,388.03766,154.95984,413.65912,410.67917,407.30673,436.6159,429.7963,414.69397,328.23315,236.2264,366.39218,224.68991,372.10397,373.74963,393.83133,371.4264,225.51552,267.21124,419.94653,390.97516,344.08316,351.6824,393.44397,302.97,399.35263,325.11072,476.63074,419.4162,527.12756,432.208,189.5735,435.29333,442.37003,417.36328,484.49078,359.7369,597.43066,315.09808,390.05267,442.18643,352.1215,349.33594,434.76965,293.352,438.0444,313.41986,159.94397,410.9401,417.1565,423.38168,441.799,425.67224,432.18112,361.12537,304.3724,421.9732,239.02579,434.96698,381.30692,445.56177,367.45868,307.02606,272.44226,411.8747,407.2212,377.13312,334.67175,364.32135,276.8161,394.13745,378.5156,420.37277,426.2345,431.61594,438.3565,441.9918,438.49164,442.3801
105,119.686646,238.1602,247.52301,355.39008,222.45178,356.13315,249.31133,445.37598,387.10016,239.85176,365.15408,437.13165,453.6708,174.83574,251.52805,135.68735,436.41177,413.54617,173.13701,339.9222,237.2167,408.45416,365.26425,303.7807,464.1112,328.9094,462.65042,456.9261,211.37148,418.01965,252.47502,362.3517,301.29688,408.35504,346.5042,214.92633,413.10516,323.97192,413.32114,412.31345,362.3341,459.45792,249.53545,440.87375,413.42047,404.27893,384.18848,476.26514,324.515,376.16107,417.5766,355.02533,347.06345,403.9922,329.41608,424.05936,387.9158,154.6973,413.98804,410.07324,407.08957,436.13446,429.60645,414.9593,328.32874,236.42993,365.81927,224.83391,372.07098,373.96762,393.5925,371.36523,225.71819,267.2193,420.0617,391.12976,344.02283,351.79172,393.4393,302.9262,399.46448,325.5545,476.33,420.01923,527.4278,432.32587,189.41283,433.6568,441.12988,416.377,483.88568,359.77655,597.7358,314.6945,389.70837,442.2534,352.25146,349.11572,435.3085,293.50043,437.70355,312.76215,159.67729,410.5297,417.20795,423.13602,441.9587,425.3397,432.9914,361.289,304.5816,422.60947,238.77084,435.0579,381.6447,445.7059,367.51965,307.0417,272.58093,411.93396,407.4321,377.1811,335.066,365.02267,276.51804,394.2507,378.887,420.45786,426.2445,432.18045,437.97653,441.27438,437.41345,442.2963
106,119.43929,237.9082,247.5897,355.2275,222.28122,356.02274,249.57487,445.46933,387.12463,240.16522,364.97244,437.163,454.19168,174.54143,251.51007,135.44365,436.67514,413.56754,173.26503,340.0525,237.46146,408.47388,365.2438,304.1483,464.6368,329.1182,463.11017,456.27277,211.38347,417.73065,252.5372,362.5842,301.75653,408.04498,346.62006,215.01402,413.11655,324.6055,413.6081,412.887,362.34964,459.97177,249.25609,440.78152,412.91824,404.3877,384.22693,476.36374,324.26233,376.5449,417.82086,355.39963,347.52478,404.3456,329.6978,424.02286,388.00317,154.57585,414.4369,409.3872,407.29446,435.7376,429.11774,415.16913,328.55063,236.68915,365.7162,224.49094,372.05502,374.37546,393.36865,371.04068,225.93529,267.79404,420.53394,390.782,343.82138,352.14368,393.62918,303.17606,399.73947,325.8175,476.38022,420.23572,528.059,431.97372,189.5062,433.57382,441.13235,416.2864,483.60318,359.8673,597.5463,314.5337,389.6779,442.35733,352.56232,349.04794,435.93066,294.18222,437.63925,312.2772,159.87648,410.27087,417.18283,422.9358,442.12497,425.35175,433.7344,361.78775,304.6222,423.2876,239.02156,435.10223,381.5763,445.66428,367.59296,307.3641,272.6367,412.30908,407.23117,377.17267,335.4937,365.55875,276.4288,394.6067,379.02646,420.58966,426.5769,432.45374,438.0702,441.7504,437.46817,442.5399
107,119.28721,237.68697,247.67647,355.0153,222.2635,355.8085,249.70042,445.57904,387.1379,240.34673,365.1365,437.51178,454.49942,174.2931,251.51057,135.27692,436.79672,413.31326,173.16704,339.88235,237.51509,408.48544,365.33652,304.74515,465.25256,329.2523,463.4129,455.84256,211.36847,417.38898,252.64085,362.4357,302.0843,408.00638,346.7613,215.10547,413.1333,324.73947,413.9731,413.23248,362.3612,460.2035,249.01503,440.4757,412.59656,404.42377,384.49265,475.4736,323.89053,376.62064,417.87784,355.4715,347.88266,404.17828,329.92627,423.7731,388.17325,154.6422,414.6888,409.06305,407.83316,435.52487,428.77032,415.065,328.5878,236.63052,366.10666,224.12976,372.06436,374.6259,393.42288,370.62585,225.98772,268.31973,420.8844,390.24585,343.67987,352.4623,393.67993,303.37567,399.9504,325.4195,476.67487,419.7742,528.70654,431.1992,189.73183,434.84277,442.3101,417.01932,483.94504,359.93243,597.2053,314.73114,390.00378,442.33514,352.76895,349.02377,435.97964,294.85825,437.95886,312.38495,160.24,410.2777,417.18396,423.15152,442.2187,425.64642,433.6787,362.2296,304.33524,423.2386,239.38487,435.20792,380.9606,445.52505,367.66577,307.71744,272.49896,412.65863,406.69083,377.1138,335.81183,365.33435,276.69434,394.73248,378.79657,420.7245,426.93884,432.32007,438.27823,443.34125,438.31946,442.25912
108,119.29475,237.59143,247.68385,354.87543,222.39183,355.68964,249.59088,445.7293,387.1336,240.24916,365.43118,437.8129,454.47577,174.179,251.55406,135.1906,436.75824,412.85208,172.9469,339.58676,237.34506,408.40363,365.41885,304.99313,465.51764,329.22546,463.3813,455.92587,211.3138,417.3228,252.62106,362.09735,301.91113,408.36765,346.7879,215.12677,413.14883,324.1808,414.07782,413.03995,362.35294,460.18436,248.97212,440.2761,412.64377,404.31967,384.67807,474.5057,323.7562,376.245,417.7472,355.17795,347.80545,403.57068,329.9028,423.52283,388.23648,154.78734,414.52716,409.3782,408.2664,435.32318,428.94647,414.62164,328.4199,236.13889,366.6013,224.2149,372.11786,374.37732,393.64304,370.36786,225.83122,268.0933,420.84232,389.9786,343.79294,352.44064,393.4215,303.12415,399.90344,324.5807,476.86826,418.91208,528.90656,430.24414,189.9335,436.4355,443.65228,417.914,484.6772,359.9448,597.0602,315.09473,390.36987,442.0998,352.72864,348.98828,435.46262,295.01477,438.34216,312.91797,160.35876,410.55127,417.31848,423.58383,442.20764,425.97375,432.9711,362.46298,303.96957,422.5171,239.38405,435.4726,380.28122,445.55014,367.67755,307.85553,272.2768,412.6232,406.2523,376.9541,335.89804,364.4958,277.11267,394.30444,378.3077,420.79028,427.03476,432.0663,438.04468,445.0568,439.25833,441.37427
